kind,text,happiness_average,happiness_std
review,"This theater has vegan options for dinner, and the movie popcorn and even the ""butter"" are vegan too. The dinner options were really small and over-priced but it's worth it for the movie date night experience. You can order stuff on a little tablet thing and they'll bring it out to you during the film. Pretty cool!",5.5124,0.5148128642196147
review,"Portions were big!  Price was very affordable!  It was very tasty - I usually order one without cheese so I can taste the meat better.  Tried it a couple of times and both times were consistent.  Minor complaint was that the bread was a bit soggy, even after making the second order toasted. Next one, I'll request it ""less soggy"" hehehe.",5.3712,0.5148128642196147
review,"The food was exceptional.  Portions are on the smaller side, but it is definitely a case of quality over quantity.  The garden and the different interior areas are very different from each other, but all very nice and enjoyable.",5.476470588235294,0.5148128642196147
review,"Very frustrating experience.   Went into dealership with email quote for both new car (USAA TrueCar) and trade-in (Trade-in Valet) from the dealership and when we arrived we were told the Trade-in Valet email was in error and they could not honor.  Price offered was less than lowest range of trade-in quote ($14K - range quoted was $15.1K-$17.6K which was quoted  ""This is a guaranteed offer"").  We left, went to another dealership down the street and they offered us a check on the spot for the trade-in which was reasonable (and ironically was within Wolfe's Trade-In Valet trade-in range - $15.5K).  Great!   Went back to the dealership a few days later and said, ok, trade-in is now out of the picture lets move forward with the True-Car discount (note I said discount as any additional options can increase price) .   Salesman, Daniel,  went off for a while and came back with a discount not matching that of the email on an exactly comparable car (i.e. same options).  Now he said the email True-Car discount received from FJ (works for Wolfe) also was in error and they would not honor - difference of about $1500 on a $49K Highlander Limited Platinum.  It was even more frustrating that we let Daniel know as soon as we walked in we wanted the TrueCar DISCOUNT quoted from FJ and he let us wait almost an hour while he searched for a car, checked options and quoted us a delivery date before letting us know they would not honor the previously quoted discount.  We left frustrated we wasted  our time and gave the dealership a second chance.  Very bad experience.  We really wanted to do business as they were our local Toyota dealership.  How can we?",5.3890789473684215,0.5148128642196147
review,"Cool place! The staff seem willing to help both pros and novices alike, which is a great thing.",5.738461538461539,0.5148128642196147
review,"On a business trip in Carmel, really wanted a salad bar, I don't like prepared salads. The hotel recommended Jason's Deli. Spot on! I made my salad from the salad bar and ordered half a turkey sandwich. It was yummy. Great menu selection. Great service, I got there around 8pm tonight and the place was empty. The young lady Alanna was very helpful and sweet. I am probably going back tomorrow evening. Yup I went back for more of the salad bar.",5.703582089552238,0.5148128642196147
review,"Work party review!

When I first heard that my branch of Whole Fooods was gearing up to throw its annual store party at the Yards Brewing Company I was popping and locking like Carlton (http://youtu.be/zS1cLOIxsQ8). Especially when I factored in things like the special open bar rate and free brewery tours that it would offer. And n the end I got an awesome package from the spot that provided my first ever real taste of Philly beer (despite it separating from its brotherhood of PBC in a Twix Factory moment).

Yards gave our group the flexibility to do things like bring our own food spread and post up special raffle prizes for team members to win. And the open bar package that they offered gave whomever wanted to opportunity to enjoyed as many brews from their signature offerings, Ales of the Revolution series, and what limited batches they had on tap for just $27. So when I wasn't savoring the smoothness of the Bourbon Spruce and infinite power of the Grand Cru, I was kicking it with Poor Richard and a Brawler.

Despite our tour guide being a wee bit tipsy for the circumstances, and out of practice in giving tours by a couple months; he managed to offer an informative and interesting tour of the brewery vicinity. It was especially interesting to hear that the warehouse used to maintain an old indoor skate park while checking the remnants of the street art within.

The tour and brew left enough whimsy to merit another visit, possibly even during a UYE. Especially when their tasting room features a menu of  offerings made with ingredients from farmers that they exchange their leftover grains with like buffalo chili and fresh baked goods.",5.583728813559322,0.5148128642196147
review,It was our first time here today. The food was delicious - they have the best pancakes!! The service was fast and friendly. We felt very welcome! Can't wait to come back.,5.594615384615385,0.5148128642196147
review,Very impressed with this place. It's a relaxing atmosphere and they take their time to get things done right the first time. Prices are reasonable as well! Call ahead to make an appointment they're usually pretty busy.,5.732121212121212,0.5148128642196147
review,"Food was cold when it arrived, my friends order was not even correct, when mentioned , server brought wrong dish, upon mentioning again he brought side dish, which was total bummer. The restaurant was cold the heat was not working, too uncomfortable to sit there and eat in 30 degrees. In end we decided to order gulab jamun, we asked for the plates to eat, instead of bringing extra plates , he brought one more gulab jamun dish , horrible customer service.",5.303809523809524,0.5148128642196147
review,"Stowers used to be known for wonderful caring staff, but not anymore. They pushed me to sign up for meetings with staff, with no reason given at the time.  These meetings turned out to be a sales pitch to but funeral services. Also the manager on staff that day was rude by insinuating I might not come back to pick up my father's ashes, because he'd seen a lot of that lately. He made me say it twice that I would come and pick up the ashes. Also..they charge twice as much for basic cremation than other nearby funeral homes.",5.241609195402298,0.5148128642196147
review,"I have been doing yoga off and on for close to 40 years and more frequently since my recent retirement. I have been to many wonderful and not so wonderful studios throughout the country.  Yoga Garden is truly exceptional in terms of the teachers, environment, spirit and community. Mark and Nikki are extremely knowledgeable about yoga and physiology and bring great skill and every day wisdom to their classes. All of the teachers are trained, prepared, and committed to teaching and growing their practice. I have gone to many gentle and all levels classes and have enjoyed many different teachers and have never been disappointed. I love the full schedule of classes that presents numerous opportunities to find a class. Finally, I'm am continually impressed how the Yoga Garden welcomes students of all ages and abilities. They are able to effectively support folks regardless of whether it is their first class or their daily routine, whether they are an an athlete and/or dealing with injuries or physical challenges. I am grateful to have found this yoga home.",5.6468421052631586,0.5148128642196147
review,"We came here for my birthday lunch!  Woohoo!  It was a Saturday around noon and there were just a handful of patrons, so in my mind that's a plus.  It's a counter order, like most good BBQ spots in St. Louis, with a modern design and friendly. helpful staff.  I like that it has its own parking lot - unexpected in the Grove.

I had the pulled pork and wagyu brisket.  These were both highlighted on an article I read that mentioned the high quality of the meat.  My assessment:  I have to agree the quality was high and pretty special.   The wagyu didn't quite have as much flavor as I mght have hoped, but it was very tender.   I wasn't such a big fan of it being served with a tortilla instead of some kind of bun.  Original, but just not my favorite.  

I really loved the texas and ""very hot"" sauces that were available.   For sides I had bacon mac and chees and baked beans.  The mac was really cheesy, but not a very bold flavor.  The beans were excellent. 

This place should be on your list if you are a BBQ lover.",5.531194968553459,0.5148128642196147
review,"It's a bit on the expensive side, and the killer is that they charge extra if you want ice in your bar beverage.",5.135238095238096,0.5148128642196147
review,"This is the best mall.  I moved away from the area for a few years and missed the great shopping terribly.  It gets crowded, especially around the holidays, and if you haven't been there before check the maps - it's big.",5.348,0.5148128642196147
review,"If you're in the STL area, at least one of your meals needs to be from a local Italian joint in my opinion. Tony's on Main was the perfect spot for us as we stayed at a hotel on Main Street, and walked in with a few minutes to spare before closing. 

Their toasted ravilolis were tasty, although only available in a meat option for all you vegetarians out there. The Italian Salad was flavorful and worth ordering every time in. 

What stole the show though was their pizzas. I know it's semi-fashionable to hate on STL style pizza outside this area, but hey I'm an honest guy and I freaking love it. It's thin crust, loaded with creamy cheese and toppings. It's 10x better than Chicago style pizza if you're asking me. 

Hungry from riding, I ate as much as I could possibly stomach and was sad when I started getting full, it was that good. 

Aside from the food, our server was helpful and fast, and even though they were about to close, they weren't rude at all and we made a point to get out to let them do their thing.",5.387098765432099,0.5148128642196147
review,One of the best Mexican restaurants in Philadelphia. The food speaks to your heart. Having eaten in local hotels Mexico I can safely say the food is very close to being authentic. And the drinks are simple with a kick too. Especially the michilladas. The setting is very cozy and the service was very warm. Pesos well spent here.,5.649019607843138,0.5148128642196147
review,This isn't like a froyo shop where there is a bunch of variety. There are a limited number of items but they are yummy! I've had the salty pimp before and it lives up to the hype. This time I tried the mermaid and it tastes just like key lime pie but with ice cream! I'm confident that most of the ice cream selections are great depending on what you are craving.,5.472539682539682,0.5148128642196147
review,"Ok, maybe it's the attitude of the staff or the fact that it's all self-serve or the fact that all of their cups leak; coupled with the high cost and horrible roasts...  But I'm not a fan!  I tried and tried and tried to be, but it's not good.  The food isn't even that great.  Save your money and go to Starbucks!",5.215294117647059,0.5148128642196147
review,"If it had an option for no star, I would. Me and my friend waited for 10 minutes to be seated. No one was helping us, the waitresses kept walking past us. I finally had to ask someone to be helped. When we both were finally seated, we were not being served in for a while so we got up and left. Their breakfast menu sucked! Not appealing.",5.3810714285714285,0.5148128642196147
review,Don't care how much u have changed the place..will never go back there again..this place has screwed me over 1 time to many,5.161,0.5148128642196147
review,"Everything was delicious here! My husband and I ordered some variation of a cáprese salad, grilled octopus, olives, and the paella with chicken and chorizo and it was all amazing. Also, I felt their portion sizes were very generous. Sometimes you go to a tapas place and leave hungry, but not here. 
Additionally, the ambience of Loquita really transports you to Spain. We sat on their patio and the decor is beautiful with fire pits, Spanish textiles and beautiful bougainvilleas. On top of that, we had an excellent server (wish I could remember his name...Matt maybe??) and there wine comes in half carafe in this cool looking decanter. Go there! You won't be disappointed :)",5.503658536585366,0.5148128642196147
review,"I try to stop in a Filipino restaurant whenever I get a chance because they're few and far between and The food reminds me of growing up. The food was actually pretty good. They serve the food cafeteria style. I got the Pork Sinigang and Chicken Adobo combo served with rice. The restaurant is attached to a small Filipino store. The restaurant needs some interior improvement, but I'll be back.",5.545172413793104,0.5148128642196147
review,Deluxe is great if you have time! Love the pebble stones. Definitely will be headed back,6.005,0.5148128642196147
review,"I thought I would try this salon that I knew several people had gone to in the past. 
The shop was clean and I really liked the idea of using plastic pedicure bowl liners. I picked a slightly higher price pedicure, a treat for me. The pedicure was not the best. I said I wanted the standard manicure, $14.00. When I checked out my total bill was $ 71.00 dollars. I don't get manicures often, I asked why and it was gel polished he used. I didn't ask for gel. Now it's chipping, I got the manicure three days ago. 
Lesson learn I will get a written cost up front. 
I will ask for the manager to talk with me and repair the curled polish. 

Buyer beware.",5.426862745098039,0.5148128642196147
review,"Strolled in to my normal brunch spot (north 3rd) as if it was any other Saturday. I Was browsing and saw there was mofongo on the menu. As a bodega and lechonera frequenter I found this interesting and I  knew I needed to have. I kid you not, this is by far, undoubtably, THE BEST mofongo I've ever had in my life. Called my father this shit so good. Chef comes out to shake my hand this shit so good. The chef said it's First time he's ever cooked plantains. Never thought whiteboys could whip up plantains like this, but yet again don't  sleep  on  n3rd",5.419036144578313,0.5148128642196147
review,I haven't had Indonesian food for quiet some time and this place got the taste perfect! It definitely reminded me a bit of home and the customer service was amazing. I ordered the chicken satay which was cooked perfectly and paired it with their homemade peanut sauce and it tasted amazing! I'm a big fan of salty fish fried rice and the taste of the dish was great too! I definitely am coming back here sometime soon and would highly recommend this place to others!,5.631842105263158,0.5148128642196147
review,"Not sure why the overall score is so low. 
I guess some people have really high expectations, typical Santa Barbara.
In reality, don't expect Panera to spoon feed you bites of amazing food. Panera is a bakery first, café second. 

Let's start with the food: 
Sure, their food may not be cooked to order as you would get from a specialty location, but if you're going to Panera, you are going there for the bread, not the salads, soups, and sandwiches. If you look closely, *half* of their front counter contains an assortment of baked goods (cookies, bagels, and other pastries). Did you miss it on your way in? So stop complaining about the sandwiches because the lettuce wasn't grown with unicorn fertilizer. Every time I visit I get the mac and cheese or bbq chicken salad with a baguette and a PASTRY (yes! bread!). And the bread is like the best part! Free refills on your fountain drinks and coffee. 

Service: 
You order over the counter, they serve to you at your table within minutes, you don't feel obligated to tip as you would in a sit down restaurant. How can you complain on the service? If you sit there long enough after your meal they will even take your plates away. 

Cleanliness: 
It's a brand new location, it's sparkling clean. The seating always looks comfortable. And they even have an outdoor seating area. Restaurants usually forget there is an outdoor at their respective locations, but this location keeps the outside very clean.

Overall: 
When it comes down to it, Panera is a relaxed place to eat (on your lunch hour, after some downtown shopping, in the morning when you're body is begging for coffee). I will admit that I wish the prices could be lowered on a few items, especially the non specialty items.",5.4705809128630705,0.5148128642196147
review,"We couldn't wait to try Merchants and it surpassed our expectations!!!! Everything from our cocktails, appetizers and dinner were perfect!!! Super fast service and our waitress was the sweetest ever!! If you're in Nashville you have to stop in!",5.55741935483871,0.5148128642196147
review,"This is my 3rd and final bad experience with this restaurant. I went by this evening at 8:04 to grab a bite to eat and as usual this generation of young people know nothing about quality customer service. I ordered from the drive thru only to have the young lady be sarcastic with me while placing my order. When I arrived at the window, paid for and received my order I then asked for condiments. The look that I was given would've made you think that I asked for her social security number. She rolled her eyes, shut the window and took her sweet time just to grab condiments. And if wasn't enough, one of her co-workers said ""I hate when they ask for stupid s**t to make you work harder."" I'm just blown away by the level of unprofessional behavior that is allowed in today's businesses in our communities. This company will never get my business again after this evening. I've contacted their corporate headquarters in Ohio each time I've been treated this way and absolutely NOTHING was done about it, not even a phone call from the store to at least offer an apology. If anyone else has had any negative experience with this store location please drop me a message and let me know, I'm very curious.",5.380710659898477,0.5148128642196147
review,"It was a Saturday night and our last night in New Orleans.  The girlfriend and I wanted to culminate a great weekend in a great city with a great meal.  Following the advice of savvy locals, we decided to go to Cochon.  As an aside, I've been told by a friend (Jenn H, this means you) that I slaughter the pronunciation of the word ""cochon"".  Well, I may not know how to speak French, but I do know good food and Cochon, no matter how you say it, has damn good food!

It was prime time and we didn't have reservations.  We were willing to sit at the bar, which had a couple of open seats and were seated immediately.  We started off with a couple of their house original cocktails.  I had the Yellowjacket, a satisfying whiskey-based cocktail.  I wish I remembered everything that was in it, but it was a winner!  The GF had the Orange Whiskey, another solid offering.  

For our food choices, we started with the Fried Boudin with pickled peppers and the Fried Alligator with chili garlic aioli appetizers.  The boudin was wonderful, a perfectly fried pork ball.  Savory, meaty, yet surprisingly light.  A great start!  Unfortunately, the fried alligator was a slight misstep.  While nicely fried, leaving the meat tender, I thought it was over-breaded resulting in it falling off of the gator meat onto the plate instead of making it intact into my mouth.  I also felt the gator was over-sauced with the aioli.  Still a tasty offering, but not executed as well as the boudin.  However, our entrees both hit the ball out of the park!  The Louisiana Cochon with turnips, cabbage and cracklins was a pork tour de force.  Imagine a pan-fried (?) crab cake, but make it with a tender, spicy, and flavorful pulled-pork, and you have the Louisiana Cochon.  The turnips, cabbage, and cracklins were pleasing accompaniments to the meat.  The girlfriend's Oyster & Bacon Sandwich was so simple in concept and presentation, yet beautiful in its simplicity and flavor.  

We perused the dessert menu, saw several promising selections, but we were full after our pig feast.  Tyler persuaded us to give the Catdaddy moonshine (yeah, MOONSHINE) a try as an after dinner digestif.  Truth be told, I was skeptical, but this corn liquor had a subtle sweetness and possessed vanilla, cinnamon, and nutmeg notes.  It was a real surprise and a great finale to an enjoyable meal. 

In summation, service was 5-stars...food and drink was 4.5-stars, rounding up to 5-stars! Cochon is a must for anyone who loves good food and pig!",5.506191950464396,0.5148128642196147
review,"Terrible. Everything from the hostess, the waitresses and whomever the African American ""manager"" is could care less about the very serious complaints brought to her attention. She did nothing to even attempt to resolve the issue. I won't ever be going back. Save your money and go to chilis off Manhattan!",5.340975609756097,0.5148128642196147
review,"Etch has really changed the game in Nashville.  Deb is an amazing chef, she mixes spices and sauces together that make you think 'wow what is that? ' I love this restaurant!  Anytime clients are in town or family I show off Nashvilles food scene by going to Etch... and according to swarm I have eaten here over 30 times since it opened!",5.691914893617021,0.5148128642196147
review,The service here was def above and beyond. I showed up at the time of my reservation and our table wasnt ready. The manager introduced himself and offered a drink on the house for my guest and I because of the table wait. The thing was there was only at most a 3 minute wait for our table to be ready!! Service was as excellent as we were dining and made for a great experience. We were there for restaurant week so i can imagine how hectic things were but service was not compromised. The food was really good as well! I did NYE at the same Ritz 2 years ago and it was the same excellent serivce and attention to detail. Def recommending to friends and coming back!,5.476637168141593,0.5148128642196147
review,"One complaint: This hotel needs to open up the doors from the locker room/gym that lead outside to the pool.  It is very uncomfortable to walk all the way through the cold tiled casino past other guests in a bathing suit when going from the pool to the gym.  There are doors all over the place, but they won't let you use them.  Very bad for guests who are there to enjoy the pool and locker room facilities.",5.346470588235294,0.5148128642196147
review,"Although I read all the bad reviews.  I still went here after i checked out of Harrah's.   Just wanted to get some brunch and drive 4hrs back...

Was not intending to go crazy on buffett like I usually do.  I wanted to get some protein.  Leftover prime rib.  Not bad.   Sample some other leftovers. The grilled chicken. Not so good...   Went for a bowl of noodles.  Freshly made, egg noodle with Chinese BBQ pork.  Not bad.  Not as fancy or nice as the buffett I've had in all the china and Taiwan hotel breakfast buffet.  

Well, total was 20 with tax..  not a local so didn't get the 50% discount.  Didn't feel like going down to the casino to get a card to save $2.  Probably will never come back to this buffet.  

Overall, I got what I wanted out of the meal. Prime rib and a bowl of noodles with some dessert and cup of coffee.   That's about right....  had to drive and didn't want to be too full.

Essentially, the brunch looks like it's all leftovers...  They did have a omelette station.  Definitely a deal for locals. But, I rather go elsewhere and have some fresh made to order food if I have the time.",5.387484662576687,0.5148128642196147
review,"The Tin Box is a bright and fun household and gift store.  It is full of trinkets and items for the home, often with a unique slant.  One of the things that led me to the store was the huge selection of Sigg aluminum water bottles and accessories.  Another was the Lunastix juggling sticks -- very hard to find on the shelves anywhere.  I usually have to special order my juggling sticks, but here they were.  

The Tin Box also has some handcrafted jewellery, home accents (lamps, mirrors, blinds), and other high-end toys.  It's a great place to head if you have to buy a gift for the proverbial ""person who has everything.""  It's also a great place to pick up something unique for yourself or your home.",5.558217821782178,0.5148128642196147
review,Cristy our waitress was amazing! I ordered a martini she told me to try this Asian vodka it was so smooth and so worth it. She was always checking up on us. That atmosphere of the restaurant was great such a good date location. The music was great the fish was fresh! Can't go wrong with this location,5.602799999999999,0.5148128642196147
review,"Dinner tonight was not even mediocre at best.  The fish (snapper) was tough and way over cooked as was the vegetable medley mix.  In fact, the mushy consistency and lack of vegetable content left one wondering how do they stay in business and get away with charging what they do. Do yourself a favor and skip this one.  With the variety and choices in the area there is no reason to stop into such a poor tasting and for that matter quite dirty of a restaurant.  Well maybe, to pickup dessert, now that is where my two stars come into play.  But only if you get it to go.",5.259111111111111,0.5148128642196147
review,i am 50 effing  years old thesee guys wouldnt  let me in!! lame as shit! i wont be back. dumber than a box of rocks!!!,5.097777777777778,0.5148128642196147
review,"Had dinner with my wife for a special occasion. Service was excellent. Both servers were awesome. We don't get to true ""Steak House"" steaks often but have been to a couple and this one ranked right up there. If you have a little extra cash and can spoil someone, take them here.",5.643414634146342,0.5148128642196147
review,Great new spot for BBQ. Don't skip on the Lou sandwich and the Texas Twinkies. Will definitely be back.,5.6775,0.5148128642196147
review,"A consistently inventive menu, a good selection of cheeses and other foods, and a friendly, inviting owner and ambiance have made this place one of my favorites. New dishes appear regularly; the quality of the food is consistently high and prices reasonable. The place is warm, unpretentious and inventive--an ideal neighborhood spot.",5.6305555555555555,0.5148128642196147
review,"The pizza rates a 4 and is one of the best in the area.  This can't be said for the entrees we just had at their new location a couple of doors up from the old one - coming in at best at a 2.

Have you heard the phrase - It wasn't good but there was plenty of it - well that describes the 2 very poor chicken dishes we were served.  The better of the two was the Chicken Marsala that had no flavor of Marsala at all.  And speaking of flavor, or lack of, I'm afraid that perfectly describes the Chicken Abbruzzio which brought pieces of chicken breast covered with mounds of way over-cooked asparagus, broccoli and spinach with canned (?) black olives floating in a tasteless broth.

Stick with the pizza !",5.381272727272727,0.5148128642196147
review,The haircuts and staff are just fine.  The problem is you never know when someone is going to be there.  When I attempt to get a haircut there is consistently no one there.  The store hours say 8am to 8pm 7 days a week.  If they actually honored the posted hours this would be a positive review.  I personally witnessed 5 customers attempting to patronize this establishment but were unable to because there was no one on site.,5.251692307692308,0.5148128642196147
review,"This is the first restaurant I visited since the lock downs started in March. Granted, I've been to Sampan many times over the past 5 years for happy hour and dinner since moving back home but revisiting any familiar place during COVID, with all the changes and restrictions, makes the experience strange and new. 

A close friend who I also had not seen since March made a reservation (no just walking up and claiming a table) so we could have an after work happy hour. We both arrived, masked, just a few minutes before 3 while the masked hostess outdoors was setting up her station with paper menus and hand sanitizer. She showed us to a table for 2 set up against the outside wall of Sampan. Tables were all 6 feet apart and a portion of the street in front of the restaurant was also cordoned off and made into a dining area. Again, tables were correctly distanced. 

Our table was on a distinct tilt; not bad enough so that eating implements and food rolled off but significant enough that we were not 100% comfortable. On the other hand, it was preferable to sitting in the street as regular, Friday Philly traffic rolled noisily and closely by.  

All tables were bare for easy cleaning between patrons. Our server, masked and gloved, took our order and chatted happily with us about being very glad to be back to work again. We told her we were utterly sick of our own cooking and, in Nick's case, delivered food. The atmosphere here was noisy (sirens, motorbikes, raised voices, horns honking) but festive. Not everyone (other than Sampan staff) we saw was wearing a mask. Of course, those seated and enjoying their food and drink were sans mask, but that was to be expected. 

Nick and I ordered what we usually would have had in pre-COVID days-the house special cocktail (a cranberry/vodka spritzer on this day-very weak), happy hour priced edamame dumplings, crab rangoon, beef skewers, kim chee fried rice, roasted brussels sprouts and roasted shisito peppers. By now, we had several masked servers attending our table, thus the food was coming out rather quickly, crowding our small, tilty table top. 

Happy hour prices have not changed and you'll still get a solid meal if the happy hour bites are going to be your dinner. No shame in that at all. The fried rice was not quite as we remembered; still a very plentiful serving but seeming a bit underseasoned, lackluster and very light on the kim chee. Like what I find at almost every restaurant that offers shisito peppers, these were more soggy than fried/lightly charred; as well, they were served in an oddish way-a big bowl heaped with peppers (making them MORE soggy as they sat and steamed together) with the 'dipping' sauce smeared on one side of the bowl in a thin swathe. This made the peppers hard to 'dip' so we wound up using first a knife, then our fingers, (since it was just the 2 of us) to retrieve some sauce for our peppers. That finger thing isn't something I'd do if I were to eat with a group, though. Regular plates and utensils were used for serving, but chopsticks and napkins were disposable. 

We ate, had several drinks, caught up on the doings and not doings of each other's post-COVID lives and people watched. Not everyone who had a reservation was masked and patrons who were walking around-heading to or returning from the restroom, meeting other members of their party-were usually not masked, either. There also seemed to be a line of people either waiting for their reservation time, or seeing if they could get a spot. There was absolutely no social distancing in the line, most of those waiting were not masked and some of the people were actively hanging onto/leaning on each other. Sure-probably lovers and/or good friends (one would hope)-but still...

Between the traffic and the din of people at last let out of long confinement, lots of unmasked patrons passing our table, the noise level that was fairly high, plus the tilt of the table all made it hard to relax in spite of having quaffed several adult beverages. As a result, we cut our time short, got the check which arrived quickly, paid, tipped generously and headed off to our respective destinations. 

Would I go back? Probably not for awhile. I'm curious to try other outdoor dining situations, like Salty's, K'Far, Zahav's patio and BarBombon's charming looking alley seating. Heck, even a take out picnic in Rittenhouse Square would tickle me. 

Sampan certainly seemed to be doing everything right; maybe this was (for us) like once again dancing or dating for the first time in a long time-awkward and strange, but hopefully something that will become better and easier with time.",5.396235679214403,0.5148128642196147
review,"This was my first time experiencing a wax or a wax center.. and let me tell you. PHENOMENAL service. from the moment i walked in the door, i was greeted politely (even i was being a little rude being on my phone) but Olivia, the receptionist, was kind, attentive and friendly. she walked me through the entire process and gave me key points about not being too nervous, which really helped the entire experience. Between filling out some last points with registration and waiting for my specialist Jerae to come out, I was only waiting for about 5 minutes. (I came on a Tuesday morning/early afternoon before going into my next job). Jerae.. you are so amazing! you were kind from the beginning of the entire process and you saying that you love what you do, really helped ease some of the awkwardness!!! i already booked my next appointment",5.468833333333333,0.5148128642196147
review,"How could you give anything but five stars to the Katy Trail?  It's just the perfect weekend recreation for St. Louis if you have a bike or don't mind springing for a rental.  Okay, it's not the place to go if you want a challenge.  The hills are, well, non-existent pretty much, which makes it a great ride for the whole family.  

Pick your spot to set out.  We recently took off from Klondike Trail Head and rode down to Augusta and back.  It's a short ride, and the Augusta Brewing Co. has a great patio area for you to enjoy a craft beer in the shade.  

On a previous visit, we headed west from Augusta and that was a fun ride, too.  Lots of farmland.  

If you don't have a bike, it's very easy to find a rental spot, including one we used in Defiance and a new one on the Trail in Augusta.",5.501774193548387,0.5148128642196147
review,"Southern Cross never lets us down. The meals are always fresh and delicious. We Just ordered the Valentine combo dinner and it was DELICIOUS.  The Halibut was a perfectly seasoneand cooked along with its accompanied risotto. The other entree was Veal & Shrimp Scallopini and it too was wonderful. The veal as so tender as was the shrimp over pasta. Delicious.  You can't go wrong here, eat in or curbside. Don't hesitate to try Southern Cross.",5.348928571428572,0.5148128642196147
review,Waited 45 min on the wait list and our seat was given to someone else who just arrived. They did reseat us and apologize. Food is amazing!,5.34,0.5148128642196147
review,"I guess Walmart is trying to help immigrants but really - the service at this store is atrocious. The employees are either untrained or they are unable to learn because they know little to nothing about their inventory. Almost every time I would go there and ask where to find something I was told they didn't have it. When I looked on my own, for 15 minutes, it was there. What prompted me doing this review is because I just called to ask if they sold a particular copy toner and was put on hold - for 20 minutes! until I finally hung up. Guess I'll go to London Drugs where they actually provide service. This store is going to go broke if they keep this up. I went to return a $7.00 item one day and waited in a short line for almost a half hour due to complete incompetence of the clerk helping one customer.",5.266449275362318,0.5148128642196147
review,Excellent fried chicken! Discovered this late night and then got it the next day too!,5.664615384615384,0.5148128642196147
review,A great place to stop for a quick & casual meal. Their addition of sauteed veggies in the tacos is right up my alley...I love little unique additions to a usually straightforward dish. They nailed it with the veggies. Good chips...fresh & crispy. Definitely eat on the patio and people watch in downtown Boise.,5.727894736842106,0.5148128642196147
review,"We visited St. Louis 2 weeks ago and Pappy's was so amazing that I am trying not to get saliva all over my keyboard.  OMG!  The ribs!  The brisket! The chicken!  The frito pie! Great sweet potato pies, terrific baked beans and fabulous sauces too.  The staff was really nice and we were lucky to come there on a Monday rather than on the weekend before anything was even sold out.  Actually, the burnt ends were gone but who cares if you can eat those ribs!  I wish we had places anywhere half as good as Pappy's on Long Island or even in New York but alas, that isn't happening - although the baby back ribs at Houston's and even Costco aren't too shabby!

I left with a huge smile on my face, tighter pants, a cute T-shirt and several bottles of their BBQ sauce which I brought back for my family.  I don't know when I will be back in St. Louis but I know Pappy's will be one of the places we will certainly go back to!",5.5538255033557045,0.5148128642196147
review,"I moved to Nashville in April and have talked about cutting my hair. I had really long hair and was pretty tired of it, but decided to keep it until Christmas. I went to Cognito this past weekend to get it all cut off and donate my hair. I was greeted as soon as I walked in by Lily, a small shih tzu dog. She was so sweet! The staff also immediately greeted me and asked if I would like anything to drink. So I had coffee whole I waited for my appointment since I arrived early. The stylist was awesome. She made sure to ask a few times if I was ready to cut my hair and she also took care of donating to the Pantene foundation as well. My long bob looked fantastic and I'm so glad I happen to give them a try. I'll definitely be going back!",5.462615384615384,0.5148128642196147
review,"Chain breakfast/brunch. Not bad, not great. I'm an eggs Benedict slut and that's something hard to mess up. The eggs were poached beautifully, English muffin had a perfect crisp, and the hollandaise was good enough. Nothing to write home about, but a good spot for fast, consistent breakfast!",5.284857142857143,0.5148128642196147
review,Great salmon sandwich. My family really liked their selections except my husband. There was more bbq than salad almost which some people would probably not mind.,5.73,0.5148128642196147
review,"Amazing Experience!  Kaylyn at Darque Immersion did a fantastic job on a spray tan for me!  They have a wonderful facility near downtown St Pete..  She was knowledgable, friendly &!very accommodating..  They have earned a repeat customer in me!",5.806896551724138,0.5148128642196147
review,"One of the best slices of Pizza you can get within Tucson. They have a nice crust with plenty of room to hold onto. It's also kinda stretchy which I like. It could use more sauce though, I also find it quite odd that they charge different prices for meat and vegetable​ toppings. However unlike the last pizza place I went to the crust on my 2 slices were not burnt . Very impressive I just wish it were a little larger slice maybe cut into 6 instead of 8 so you have more foldability. You got the New York flavor but need the size to go along with it.",5.4286021505376345,0.5148128642196147
review,"I ate dinner at this restaurant one year ago and the food was outstanding as the service. However, today was very different. I had reservations which wanted to repeat the experience but that was not the case.

The waiter seated us but that was just it and nothing more. She never came back after 20 minutes of sitting there to address anything on the menu or specials. I went an address it with the manager but all he good say was ""ok"". 

Thanks for the first experience and definitely the last. Customer service is everything to me and without that what is the point of being in business.",5.379381443298969,0.5148128642196147
review,We absolutely love this food. We use Grubhub takeout. The pita is homemade and fabulous. Chicken kabob. Salad is delicious,6.217142857142856,0.5148128642196147
review,"We were in New Orleans for 5 days and I made a promise to myself that I would try as many of the oyster houses as possible while visiting. Acme did not disappoint! We were slightly concerned when reading all the reviews about the line being out the door. Quick tip for eating in New Orleans: if you don't want to wait Outside in line, go around 5:30,have a few beers and a appetizer....you won't wait long and still have a peaceful dinner without a ridiculous crowd. But back to acme, oysters were outstanding. Also had andouille sausage, red beans and rice. 
Service was fantastic ,wait staff was very prompt and courteous.....",5.4041304347826085,0.5148128642196147
review,"Best pizza in town and a good contender for other towns. 

Love the bar, which is a great place to eat the pizza. It's got the perfect ambience for a good fella to be found.",5.853448275862069,0.5148128642196147
