user_id,business_id,date,compliment_count,text,kind
jSTuAVjUExHzWkliqtORXg,bp5Mk2d0qofUeF5uLauIbg,2014-03-07 01:54:58,0,The shrimp scampi is fantastic. Ron really gives you a ton of shrimp!,tip
t-nB38eHbeFuabXBdJMwvg,ouPRffilHb1ohHeRUEEwSA,2014-06-10 06:32:55,0,Keurig in our room: yes!,tip
VQYIXe6izm67WSlaV8wWmA,gjkw7CkbvSnovjpwkfsArA,2013-05-18 19:04:06,0,The food the food did I say the food. Fresh ingredients one of nashville's best Greek restaurants  hidden gem in a rough area.,tip
JoiALeaYxYfLg79KsKjQ_Q,0RxW0oN1s4zgNh6uiWVPZQ,2012-03-20 00:56:50,0,"I eat here too much, but the Lucayan Salad never gets old.",tip
l23EFEcI6BR1x4XkHWO42w,TqDErLK4t0TfSiFzxuocuQ,2012-07-18 23:55:46,0,"7:53 pm ""we are closed sorry!"" 8pm on the door. Door is unlocked. Three people standing behind the counter doing nothing. I guess they didn't want to be late for happy hour.",tip
vTprcHGBn9asRfI349M1Fg,id2V9rR9Ctrek773KSbO5w,2016-06-15 05:07:33,0,Lights Out by Marvin Gonzalez De Leon,tip
c_eILN6dTm_yq_T1OeEr5g,ML4Oi-rMwAw1w0GsbbToAw,2012-11-09 21:00:09,0,"So far, so good.",tip
qjfMBIZpQT9DDtw_BWCopQ,HpWi2CRJlxVCYKd8kS0X-A,2016-10-12 14:36:48,0,Pearl in the Grove closed temporarily for a few weeks per TBT. Oct. 20 Kevin Bacon event still running!,tip
xywXoLnG7qWIayFu8oZQgQ,HbhVC8Ejp54uLj7JRowWnw,2017-04-27 16:01:10,0,Dont forget the have a colored towel to use on make up removal or anything that would stain their white towels. Only thing thats clean is the towels. Maybe.,tip
gyAfijhxmJzvwxPD9y6RHg,fJjwvjGAqDgOILaJrX2WRw,2016-05-28 20:55:43,0,"Not very interesting, but free",tip
mo5dMvHDT4C4MLZCTC0crg,wm23rnUccF_3en3NSN7afw,2014-04-03 05:49:29,0,Absolutely amazing Bloody Mary's!,tip
k86Z99g6Jb_BqHHtk0s3pQ,-63k_0GxwhakB6vY7eNVYg,2018-07-19 01:17:01,0,"Wizard world comic con 2018 my video review 

https://youtu.be/tAEH0prctt8",tip
LkF7PSN1Kc8pYgYavpvz_w,un0xxX785wfQfprryh0TjQ,2012-06-17 17:08:20,0,PB&bacon burger. Enough said.,tip
Y28Oo1SO7RPOdGYk3CsmkQ,mBgQqi05wLKjBqooPrDaUA,2020-08-22 16:14:10,0,Fuck Meijer.,tip
qc2uxts5vTAYdchE4Q1EEQ,gPAKtm8HwBfKTK6LkA1Izg,2020-09-19 03:54:46,0,"New bouncer, new bartender = badass. Worth coming to now. Good music, great drinks.",tip
0pgYDWcqMiiHUln2JUux3A,ViozaqqbL_pIEgTUl_U02Q,2015-05-23 01:34:21,0,"They do a great job and really take care of the dogs. Been going here for seven years, never a problem and my dog loves them. Our dogs know best",tip
WhiKDlWN91jUz67T_EKkOg,U0xnFDNnxapnjUU7BJoibw,2018-01-30 22:43:50,0,Great Thai food!!,tip
tipQmXdg181T4NvxrXPjFg,bjTnfHJEncc83exBS81ZqA,2016-02-29 21:44:35,0,Authentic Italian Beef Sandwiches...served dripping wet,tip
1F5wbSbtUBzxS8IsM7fWsA,fyASGvBV0wr3g5H9Goiwpg,2017-08-26 20:51:52,0,Call in to check availability or set up an appointment. You wont regret it!,tip
wZcAVcKjsR4tNIk-TbFOnw,mYYy0lS2TkzhPtLNP-Fbgg,2015-05-10 19:20:18,0,Bathrooms are not wheelchair accessible.,tip
S2Bz6g9Vc4PHO0GR2wWG6g,WeylzLacbhVyhnWAbUJ4SA,2020-12-13 16:22:30,0,Excellent and fresh! Go to spot for lunch and dinner!,tip
6yRERnMVtXkYN7c1YiOh_w,evbpaGxJULlu_QAnUV7oXg,2020-10-03 00:14:56,0,The food was nasty and they gave me very racist vibes.,tip
TohniIidjrRb_iW_TJB3xw,NFXvrdA_TUepcGAsHzjbgQ,2013-05-04 17:48:44,0,Really fast drive through at this location,tip
6ObFF8-uKnOAlXuSH4TlyQ,JVdRFZ0fZmd36f-s3FtS5A,2012-09-25 02:35:01,0,In a hurry? Fear not my friends!  You can call in your order and they'll have it ready in five minutes!,tip
7GbD-JN8UxCKev-kugsJ9w,6FfvGK0ULZzFH2LmyOd0Kw,2021-11-09 12:19:21,0,The atmosphere is great! Good coffee and tea spot!,tip
gjxv-7WqYy_aK1ZAUreBFg,eN-Zrz1orLoqIb7D6mUMbg,2011-01-11 02:07:38,0,"Be patient, good food takes time.",tip
xCANz0ccZ9-WPJUk8oZr3g,ZgmEBmGQbSHj8YZgN2pPLQ,2014-08-18 15:38:42,0,Very cool health-conscious cafe in the heart of the bywater.  Also a major hipster magnet.,tip
8RE5V4mClPCzfDp2dxNxuA,iUZEGx29miZObLd6_lt7Vg,2013-02-16 17:03:33,0,"Amazing place.  Very hipster and laid back, but accommodating with alterations of what I ordered.

Food portions are huge and had great flavor.  Perfect for vegetarians and meat eaters alike!  Will definitely go back!",tip
wdNTfRMdKZqpOo1G4YJGbA,dN7AMKUhwTa4Kk0bdMRPgA,2011-04-20 18:14:40,0,Excellent vegetarian fare but seriously slow service.,tip
jPRDnnoCvJi2plYWWAoOcw,bNBtk8F-iiiWp6Z9Zi3ziA,2010-12-14 17:46:41,0,Try the BBQ chicken pizza,tip
jfYPwAxFloCSqW6MjdW3pw,F48wjJ_jjEz59Prh20XhRA,2017-12-05 18:31:47,0,BBQ rib burrito was SO good.,tip
YrHs8zZHU1mJPQv-F6vRbQ,zbSTmUUH27ef3ejK6h7mdQ,2014-02-28 23:35:34,0,"Great service, burgers, and milkshakes! Highly recommend.",tip
CFyvX-AZh6cunAMu_zoF_w,YHjKcTiuZ2pkBCOgsqoozw,2012-10-21 02:31:00,0,Trail mix bar is off the hook.,tip
hulIBBzPsCaQDcoh_JgSBA,u2SO_waqiX4tbfPEB47O8Q,2013-11-25 00:30:48,0,Their ramen soup made me feel like I was a pig eating out of a trough,tip
cjLp1QarHZb_SCf6xJmIWQ,zAjBjGVFIynuJ2QiXrpkxQ,2019-02-26 19:33:21,0,"Best time to go, especially at the pharmacy, is during a weekday.",tip
spFCF9iDJGx6aIGqCcxmpQ,me6_pxvVh_mQTQJSYhLwcw,2011-05-06 00:24:47,0,Watching the game.,tip
3HXVxLfj2s0t62093hznmA,gu6p1iUCr0XxdQmR3raLPw,2011-10-03 02:58:28,0,These people suck at their job.,tip
DQLIeWYj1YVQbxGDzw9Scw,S6L5hB5r9_j6UeanowxRvw,2013-06-28 23:58:54,0,Bottle of wine gets you a free small plate on Fridays. Go team wine!,tip
Mo9pu5ngADDI7FoRaqtgpg,SMJ789hJySZZMhW7y6HDXw,2012-06-26 01:38:06,0,spicy sandwich to go :-),tip
iOSyuteitdf6Gm0Fgz1EBw,uFIFfqUZKrl7MQyUJAsNZw,2013-10-28 01:04:39,0,Macy's has recently started selling Nike shoes - convenient!,tip
MkXIN7TeTWsydoPF2sZBgw,3Lamah1M-ISKKbmmqufrbQ,2021-07-16 21:53:06,0,Excellent service thank you,tip
pqlLJVba9KAtahkjvNINYg,JVDHxMnKjif8XdXVFWiClg,2018-11-12 17:45:51,0,Check their Instagram to see what the daily hummus topping selections are! They change every day!,tip
HTCsSBT19XPCBxYknWA96Q,mW-Whzi8dASVhkajlhd1dw,2018-10-08 15:50:23,0,"Great food, attentive service, laid back atmosphere.",tip
TzUbr6BiQwR1bNfVOuE4GQ,zHKm_ewctAxLokrGQpZewA,2013-09-11 03:29:41,0,I disagree- the place is NOT dirty- it's actually very clean & they just got brand new pedicure chairs.,tip
Tj7z28g_QsdCcb_EtxruuA,PGd06nrseC2YAIqP6S9gUA,2017-04-18 14:44:46,0,Try the trifecta ... only if you are hungry. It's super good but super big.,tip
PheI6f03y08rVOBC-0hnfA,xSn2d1RTvK7e4KM0bI2NLg,2015-11-28 23:15:48,0,Awesome taco shop! Friendly staff and fun atmosphere.,tip
aV1mCml7rbHIEKnkASdEEA,N4IFNpTn7kKfK9akJkerwQ,2015-05-19 02:17:29,0,Amazingly good food. Wonderful flavors!!!,tip
FPpUdpmy3vMgi4j_td_07w,08q4nEOcz9hc1lRW7UPOng,2012-10-25 03:40:20,0,You have got to try the grapefruit basil martini.  Kelly makes it best!!,tip
DwaaafwryFbW7C4E1gU1AA,W0Re-5UviF5pJoGf3ulifg,2017-03-24 19:03:14,0,Can't wait till summer weather- look at the huge new deck they are building along the river for their restaurant.,tip
9TL08okiTuqeAKaoJQEXBA,10vwMRFlL-lUeIhli-1rLA,2018-06-24 19:42:12,0,Nice guy working the place but the food was not good.,tip
s-SwBhUBY_TF58xAItavqA,oBNrLz4EDhiscSlbOl8uAw,2017-02-05 02:02:00,0,"Best eggs Benedict ever, ever!!!!",tip
KLd9ahS8hINGi4iA5gvRGQ,lpDOqBhkJlxACzKQGAj_uA,2012-02-06 22:25:28,0,Mmm salad.,tip
raR44NeCYxCilwrkqJGF2A,FuDAtkLAHBKyhzdPeM1iVA,2018-05-07 00:45:57,0,Worst restaurant even！！！ everybody don't go,tip
O_mSj1V_IWk8kYQVUmIvCQ,3yI-7C8JzbG-ZaSqAGHMAQ,2021-08-13 12:33:21,0,Always wonderful!!!!,tip
-N1plnTvrPvm8Kbz8tNC0w,1Pxg1AMf0rEn9QF__ZYoWw,2019-04-19 03:56:40,0,Like the food and the service here. One of the best sushi spots!,tip
6Tz4S5xgyUJfdJ1c8jVtlg,jXrhIVKcJ-upvglUmfC1pA,2011-06-19 04:22:55,0,Bring your own wet naps to clean the grease off the table,tip
sxBTwhwf2mbsYnQ2OogPsg,DOx8iZLCmP6tRpfyAadBRw,2012-09-22 21:42:56,0,"Really awful, literally the saltiest food I have ever eaten, served with a side of argument between employees. Nice.",tip
IKZAY_qs4AEkeih2PfujDg,dQ6d9H7rnFSOSC_FXbJ_FQ,2016-05-06 03:33:12,0,Great smoothies at great prices and cute chill interior,tip
KhHwhL89YnbEw8RNM03C4A,6o3Xj4Lxa2XcaHuCblCc3g,2018-07-15 17:28:37,0,I like the patio!,tip
H2y7MAlb3PNFDdai_ituKQ,bf-BDk_qvzaNRsSEWMFmOQ,2018-04-22 13:24:34,0,"Visited Woody's due to having a coupon from the City Saver book. We saw reviews and figured it would be fairly decent and it was BARELY just that. Decent. We both had prime rib, which claimed to be one of the best items on the menu. We were very displeased with the quality & flavor of the meat. We also shared the mac & cheese which taste like it came from a box. Best item we had: onion rings. Also, the bathroom was & smelled disgusting!!! Our server was extremely nice, however, we won't be back.",tip
vOJo2x_vblf6Jtcrv0dc6A,Z36SdiTpfOAjqpxIKe3mqA,2019-02-26 20:20:18,0,Kind of aggravating how service changes so much depending on who's working the service desk. Guy who helped me today was really standoffish and not particularly friendly.,tip
Z6OjIdBXiIxZzGoDc_cWKg,gqhOAmj7npSiq4b6j5-vuw,2015-01-08 07:18:23,0,Try the desserts- peanut butter mousse cause was amazing!,tip
VA-EKJ7Lk0klvTsBYxnlBg,w4Lou-zDre4UdsKZObrz3g,2013-09-28 21:58:46,0,Closed we think out of business,tip
GYPoAqv8XBkC1SJf6NDZqQ,1RerTYaZEAfmSARDhsZ-8Q,2017-12-06 21:40:21,0,i love the valentine!!! best rooftop in nashville!,tip
w_L_pYt3830sy_zWJwjORQ,UjgqSqa4Biy34pHSEdwj_g,2012-02-15 20:21:54,0,"For $6 you can get a slice of pepperoni pizza, a salad, and a soda.",tip
nj6UZ8tdGo8YJ9lUMTVWNw,42dVj5q-LMx_iJxcq5Fzng,2017-06-23 14:50:24,0,Amazing meal celebrating my birthday. You won't be sorry!,tip
UB-LQUkbAYQg_1Mwc7Ladg,VwDrUaY7PPkvfD6M1dAVBQ,2021-11-24 23:08:00,0,"Outstanding, highly recommended. Get the Sunday gravy, you will not be disappointed.",tip
0PwaRSM3pfZnZ-RRczhYOQ,pvzY0w91I37xDBPM7QUPnA,2019-11-17 02:53:41,0,Lots of patience recommended. Sometimes some pets are more critical than others!,tip
-e0Rdx6xGus_24VgaUY2nA,TjAsf2vHEYh_mCHpQqGgDA,2013-09-16 00:44:56,0,Love this place,tip
HvO4EP21-9Ty75slfATM9A,4oShhJaclV7irEvjGryUlQ,2012-08-24 03:50:03,0,Flip cup tourneys every Thursday's starting at 9pm!,tip
VM7mqVHJ08d75608BO-E4g,c-iKAO2GBzSKjm7y1Oljcw,2011-04-27 21:39:23,0,BBQ oysters. Nothing better. Trust.,tip
9EvP6HfOW7qnnnXLIQRuxg,A2q7d-CBM2-81tVkmS4JMw,2012-03-04 04:41:47,0,Just did some serious damage :-),tip
gbt8fxFlcyfBvcfvtVtXyA,sXMC2ZZD_8hss_BuVlfB7g,2018-04-06 23:46:56,0,First timer. Super delicious fresh large bagels. Yummy!,tip
fi0t3e1-94wH7xyUJ0FmdA,n-5axl7flllst22atNMwuQ,2016-06-24 19:12:57,0,Really good American style food. Really great service.,tip
tH6aHOMkfNEapER1iNtVdw,O0kQGkmlllaN7oU6sQyzPA,2016-07-19 17:06:57,0,Great  eggs benidict!,tip
CA_bu6mJ3mZlpU5fcQQ-3w,cml-Rgal21NkTbQUPJ4TIQ,2015-04-06 23:07:02,0,2 for 1 and great food as always.,tip
jr8qYU8QJdteAndhCvK6Zg,cBeRbpoHWFzwqfeNTvC86A,2014-01-04 02:56:24,0,Everything's always super fresh and delicious - my favorite place to get a burger.,tip
sNje5_el-0_kaOFWKTnJ1w,pGwsPvJmdCYbbUyNDoV_BQ,2019-08-09 06:10:07,0,Super yummy! Was craving street tacos she didn't disappoint.,tip
rqLjc2paa5ppOLPXyBry7Q,QwivC4zwNpMjIZsCkY3chw,2014-05-10 17:27:29,0,Perfect on a drizzly saturday morning :),tip
RWtqlgJ4VgL8XYYg2VkAAA,cX-JMoOBUxjXCVQS31uRxQ,2013-03-04 03:39:15,0,Omg..lobster bisque tastes like there me be a bit of pumpkin puree in the mix..niiice,tip
OIl_ZSc0rDE8iphiAjS-xQ,dvYS0Y_RHFGyR4Q29rqm3g,2019-09-14 19:35:59,0,Park in the overbook shopping center then walk,tip
Qu88Km6BkupsBn_RhOfazQ,xbgai7EB9_ZcsJLAzcPIwQ,2019-05-12 15:47:26,0,Best Cuban around from a corner store!,tip
Ve3JuRO-nF9DgRVokzWLuA,eqHh2Sbw43hWwFNxLWEycg,2017-07-29 04:33:37,0,Go to another place.,tip
YCTiOJ4WdyhZA5lgf3qJSw,aaxinJkvK841csT8tpk_lg,2014-03-29 03:06:36,0,Great place to watch a game and have some awesome bar food!!!,tip
j-MVlgjnFyGHEMJv3tBhMQ,X1cAKstyGPdqJEY1-_rSYA,2019-03-30 13:46:00,0,The pizzas are so delicious. Get a yummy Caesar salad to start!,tip
2m48ZKz9hYXbzENwOUpU5Q,4mWzXhD8vo0bABVCGAhlqA,2015-06-03 13:25:34,0,The alley next to it has a batman sign on the garage door!,tip
bNfsP-5M1zmxhUIHjPq1fw,UncNYFAQRvNANRNdVriYcg,2015-06-02 00:28:45,0,"Great bar, awesome staff, i love this place",tip
wp8WKqtfJfjFRn9KDiaz8w,mFhZpY_IqvD-b2Ir3MSXMw,2015-12-05 21:31:02,0,Best fish tacos in St. Pete,tip
uuevcgoXxgBWPZuGcMbU-Q,mK4gpsdN7qqb2MMUYbQb7A,2013-12-08 18:39:43,0,Restaurant kitchen recently burned so they are currently remodeling.  Should be back open by X-Mas,tip
2f0dOxG1C4ykce2Zyz854A,QaOTMn7BVBx3xXrjRlVnCw,2012-04-15 16:16:00,0,No rain today!,tip
SL6H1cckURihDcoumh0dOQ,3mu3ijii3J4WYDQz-RxCMA,2016-06-27 17:50:58,0,A wonderful experience .. We will be back,tip
a-8ZuiQk4EsWgebrG-K2HQ,uxPKXkQXVptsahM9-uKaaw,2017-06-24 15:46:26,0,Do NOT come here to get a poster printed.,tip
zxkpvlYCpeHEuky4MKe3_Q,PuzwKiOWtM8CLRZ4tgCsSA,2012-10-03 18:00:53,0,Try the monkey business cupcake!,tip
REmj73mVB8Vq-xgQr72ZZg,Hb8bZ1xfIbmMfiMC-LTKOA,2021-07-21 16:56:11,0,This bakery does not support the sacrifice police officers make everyday a d chooses instead to alienate folks who support law enforcement.,tip
-QQlXpa9q0b1AEirDLaewg,HxSAlo0GRb4JTmDIxNw68Q,2017-12-03 19:19:26,0,"Over priced, limited below average fare",tip
LVMgwNecJDZTku00Upw5yA,8ub7Sibpad81bU5gG2cfFA,2014-01-17 14:32:18,0,"Suite D and E are connected in the back. Also when leaving, if you want to take 73 N., use dutchtown exit. No left turn from Bowman rd exit",tip
mG6oO_YZUr8AOV6mgK_rtw,z0MXYel0okwMqLjgMkKD2A,2015-09-12 15:42:42,0,There's free water in the back so no need to buy a bottle from one of the vendors!,tip
WggD0CevCOVLFm3YEC1q9Q,THjxjpvGXr4zizKCj5WSkg,2010-04-03 01:44:36,0,Music = Meh.,tip
Oftucpaww6UVANZcsHMPkw,4_-IcMpkF_sBRHomWZHNzA,2015-03-01 14:01:46,0,Food is good for a small place set up very well its a nice place to try,tip
egXjo0JS_FYHzG5pqqHrNg,tDzG-Kmmuf5v5VkLCd7Yig,2021-01-15 14:05:42,0,"Good grocery selection ..:: the rest is average . 
Can't really say much more.",tip
9MRfuWJKq1FM3nfs4be7NQ,A3z6TN1Cm_U5HpkTsiwEfg,2015-06-26 23:15:55,0,No reason to go here without having coupons!,tip
76xS0Vin4uT25XKaxbsvmQ,0-CQlqMMOrwMhy4EgW4tfw,2011-04-14 21:00:40,0,Yum,tip
Q_rdK9fDqzydTLIT2gS8VA,qsm7SkX60JsajT7Yz248FA,2012-12-07 22:43:24,0,The wings are good. But spicy as hell.,tip
hco_nC0ObKGD1EHLOT1nmQ,O0CyCnSFr7cYK78nH2w25Q,2019-02-03 18:57:41,0,"Fun and delicious flavors, always hits the spot!",tip
ky07rrRA6nHL3vNvyKSZYw,qdpdUjdkEUpzYDdce2yZng,2015-05-02 19:20:08,0,Now accepts credit cards!,tip
CaGXJ1j-e--obGY29mhKKg,c3WKZO5vtv61xYQTt0TnNw,2017-01-12 17:55:54,0,Burritos are dope and it's cheap AF. Cash only,tip
Nr5afxQUCa88IqAVGGGefA,plobBsTtVUODb353xxFT_g,2018-09-16 03:03:33,0,Great sushi that is cheap!,tip
yn25-8Ou9m5Ezm8B5mekyw,Q-prSTdggNlxAEFV88BZOw,2013-04-09 20:29:53,0,"Beautiful spring day, the best company and a great glass of wine. Could life be better right now?! Enjoying a glass of the Rueda (Spanish white wine which is like nectar in a glass) an order of roasted beets with feta and probably the roasted duck salad.",tip
c_Sa7vniPl-IIh7mcz2fEg,EO5ne2jClfd16Sus5D6i6A,2015-08-13 02:39:11,0,All you can eat sushi. Very good served fairly quick. Can't say more.,tip
sstBQyaXcdYySRdFzw3ctg,s3ZR7G5l-YN5fqms8vRSRw,2012-10-19 11:06:21,0,Breakfast is phenomenal!,tip
tpEWW4usnsOAMlkh1akxcA,YGVBacpj1YW4q69hlYKoVA,2013-12-03 14:27:28,0,So cheap,tip
pewgdXbK0wf6JzGRzTruow,SjVPFVeVh4-EXapzYObZpw,2017-08-26 15:48:31,0,Nice place...extremely unique pieces.,tip
WEHARuTmWKB_1J_90DSVWA,8sexen7sjgWud3DhCAYZ6w,2013-02-21 00:21:31,0,"#11 is awesome, add the bacon!",tip
nzhycEX8hxag5qhzh_YPPQ,thCbLZ69suCvVNr4gPQU1Q,2013-02-15 21:26:12,0,Beautiful view of Victory Field at White River State Park ~ Indianapolis Indians Baseball.,tip
7ajfMmBJGkFU1kTur3DkkA,8A0EhF01B4Cia4ViORB6jg,2011-06-01 16:11:42,0,First try,tip
TtfjI2AUPj-8IvhtdTHaVg,9TNrkJ8HRO9ba_y5ZDqo6w,2021-09-24 00:41:14,0,never fails,tip
GfI-d9mQePFA2PvhAd4WGQ,zFk38MOcCRPXf8Ul94vmSQ,2017-11-28 20:41:16,0,They burnt down. They have closed. It's gone. Really.,tip
nR91y6KbMbaKEix8_8BoyA,8DmOlBpV6PQcdhuQm9koAw,2015-05-01 11:11:50,1,Go see Dr. Ami Patel for your root canal needs! She's great and explains things to you so you aren't scared!,tip
mkG7hD4ND6grmUUnhA1AjA,KvcJ9vgZN8MIhsbRpXPxqA,2013-01-29 03:45:08,0,"Their green apple, pineapple, broccoli, spinach and kiwi flavored froyo is to die for! Mixed with some strawberries and it's the perfect touch!",tip
wqSR-eVkzMnNg0zo0Rok1g,pNN5ggRc5KUBsnIzDdf_2A,2013-08-05 03:03:55,0,Love all the craft beers!,tip
kBZL6aLWg0M3J-zZ3Jt39Q,dclL14pr7OojCOKJ_ZbMbQ,2017-03-24 02:31:29,0,"Best ice cream and gelato place in nola, been here over 100 years",tip
VimzLaQ1QYXuLCzDPcWrrQ,PScnKwDfJDPZbh-paDar7Q,2014-07-28 13:05:23,0,Yum! Get the chocolate long john!,tip
86LShznmKvDOtI6pVTCaLg,nLxzI1lBOFNTKEnoip66wA,2011-11-17 20:19:54,0,Can't stay away! Trying the rabbit scrapple today- will report later.,tip
n-_wD3k6Np8T5jxc9NojuQ,UQMUtySn2q9cSObiw5UVsw,2014-01-01 19:04:31,0,Lots of kids but the food is good.,tip
5L4QEmVmeiriQQmMw6gDKQ,1nsm8avLbSc1QOmhUs_kzA,2013-03-01 14:30:02,0,Ask for the $99 weight loss special.,tip
0du93EkEwKuxRG_x6hqVUg,4i4kmYm9wgSNyF1b6gKphg,2011-11-02 00:55:14,0,le sigh...,tip
8J7S0aggKdRvGLrthzojQA,m_t0u1Z9bPmKRdEVBa-MJQ,2019-05-27 23:41:51,0,"Terrible service, didn't even have time for customers....",tip
jWSI7LWkBPk-omUpURauxw,rx4fcNjuqoaEugMPq5PBfw,2012-04-13 22:44:04,0,With Tina.,tip
Kp-p_FxKVj5me_kEhFQwSw,rpFT0AX5kqMdtbdNH-gvdA,2020-02-03 12:56:27,0,"Tried to go at 8pm on Friday, yelp says open till 9, the door had the open sign and all lights were on but the door was locked. Disappointed :/",tip
CozGguiwx7JEVk7cAwdvpA,VseByXV7UduTt7N2ofjVsg,2011-07-10 05:29:21,0,Teen summer hangout. Forewarned. Good people watching.,tip
b_-v5C5bbABzZbuSeikHxA,wjR2SPyFDgS-M6WXyDsbBw,2016-05-29 00:54:38,0,Best pizza in town. Maybe the best pizza in Florida. Bravo!,tip
1wapblJyjgaokyucKMgtIA,PVDh-6ge94GefpNfXzsSGw,2016-02-11 03:57:34,0,There are hooks under each table so you don't have to put your bag on the floor!! how nifty is that!?,tip
wCKJ1xBUqqY87BmAXlRn5A,GjpMXrlTWpADpyUR1WByNA,2017-05-25 16:39:55,0,"Music is loud and they play club bangers, so if you're trying to concentrate, maybe explore other options!",tip
6zJyXI4frWunkPOBHq4ikA,ipPhk2H1S5MjswqJH7xrCA,2013-09-05 01:17:14,0,Great food both times we've been there. Very friendly and helpful staff.,tip
vkQE5tgjXkyqJxsBd0Ne1w,USVks6B2Xkf0WLmLIiXqMA,2013-03-10 04:15:57,0,Could not live up/meet my expectations.,tip
lMY8NBPyzlPbbu-KBYfD9A,yGFkdrYdndizAPymvyq2WQ,2017-11-05 22:31:30,0,Donate shoes here,tip
il64P3G-9k2-8r0UPgzXCQ,t9BNV5xMOr9NVc_OmvdQ2Q,2017-09-30 20:43:06,0,Good vibes cute hair nice people!,tip
MBAAWjJU6urfzYn5X4uvuA,OiVMx46uU87AHMA0gbsJzQ,2011-05-08 17:18:02,0,Happy Mother's Day!!!,tip
8_MMF8zLPCDg_gh7c3V0hg,3nYIq4THGUOgQCAF-mkd7w,2013-01-26 02:51:03,0,"This waiter has been amazing so far, and I haven't even ordered yet",tip
hLsXVZ4ammtb9ZrdwA_zTA,J2T70-o7aslJNOfKSFf_Zw,2011-06-10 22:56:10,0,Nachos and a cab,tip
YrSt6CbYLFUpP93f86EJVw,FbTlPul0byYrG953tRCaXA,2015-08-07 20:57:16,0,"Wow that was disappointing! Reviews were so great, food was minimal at best.  The pulled pork was tasteless and swimming in water.",tip
lAW03ccfMEuRZiDqvVgc0w,tO3Ks9OYJY8JXxp-1GyPkw,2015-08-08 02:18:41,0,Check them out at the St. Albert Farmer's Market!,tip
gUasQF1Gp-qQAY_qHcdb-Q,SNxUXrSr-XkEkSQIdjmjhA,2015-02-14 18:34:47,0,"Just bad food.  Dry pork, leathery catfish.",tip
R2tAq8KtMTYBS7DXD5MCqg,YRBCEpAGjedZVC_6Dw8S0A,2014-01-20 00:57:36,0,A scotch and a few dirty martinis are just what the doctor ordered,tip
pYXeL0RCqus2IfhthYCOyA,eE5w-7yMOwgL2OPsG85Z2w,2012-12-23 17:15:57,0,Ask them anything!  Very knowledgeable staff!,tip
PCSbOGQLPiXYzT2xQVQYiQ,PZcS2-2DCssSz3v2Qydriw,2011-05-03 16:31:49,0,Go to all your classes,tip
-mTD2SBjHwdUmHOazPOkdg,GXFMD0Z4jEVZBCsbPf4CTQ,2018-09-07 22:14:49,0,They have the best taken I would eat there again,tip
m7EKQOzi8OMZmOslM7o05g,wupvqueqdEZXQxv14sa9vw,2015-04-25 00:38:23,0,Great beer! Delicious food (try the saracha wings).,tip
PSdV3v2aquaLH6ssGckOVQ,k6TrqmNB8Wu7PQ0NomCPJA,2015-01-12 16:55:17,0,What a good pizza definitely eat here you will be pleased,tip
c-4gKqV3sSnnDlGJDBjuMg,oaboaRBUgGjbo2kfUIKDLQ,2012-04-15 22:59:03,0,"Delicious, air-conditioned, but not much room for strollers :/",tip
ec2rBsm1Bm04FYfBir79Tg,TdMm_lTZ5LF7bEfURG-5Bg,2015-08-01 01:57:57,0,Love the won ton soup,tip
9Q4Piq5G4qs_ua5UWKTsVA,EAunddVzxTogbXoVtJ9cMg,2014-01-06 20:38:22,0,I eat here every time I'm in tucson. I always get the grilled chicken burrito  it is amazing and recommend it. Amazing,tip
He-00U4CGIb8KtPd4u6FNQ,FdoqtMadj4ybDAL7S-yUBQ,2011-09-10 18:49:27,0,Looks good,tip
gwYE77ZX2fpFdOLeiR_64Q,G_KNTE6JKSN4QeVzjiTxFA,2013-09-18 20:04:56,0,Don't give them a second of your time. I've been a customer on and off for a decade....I could write a book about all the crap that pull. Currently getting 1mbps speeds while paying for 12!!,tip
rlelbcp8SEOm7YJz-UdOKA,fi264Jd5ThtqP-QIgzzong,2015-04-20 01:30:43,0,The shawarma and kabob were delicious!!,tip
iUFul066LK9XyXVcvH6AjA,ivD5l1I3a146ZDGIfr6HYA,2021-11-12 03:01:24,0,One of the best Thai restaurants we have been to in the US,tip
3SWkkkWMNzV1Nws3oZCwKQ,PH3U6L2eeKaPTjO6XYGalw,2012-03-31 23:14:04,0,No bread pudding or corn bread at this location!!!,tip
YuKxD64NIlwy9LiO0qoYdA,Gq2o0at0DYCdOwWeDGDHFA,2012-02-14 05:09:29,0,Karaoke in Mondays!,tip
FnVq72yPCc5XpaIv2mtg-A,CjkxTRergWcYWb4SVW3gxw,2014-04-29 18:05:06,0,Get the lunch pork combo,tip
H-Uk7l3jeNYc-REF3AxH6g,v5iurptJZo_7xm2Qm-3lgQ,2017-10-25 14:59:27,0,Seriously?,tip
hcSOc3JGGD03qfXMUU746g,8ynnZAfsIHltv72hiM-rlA,2012-06-14 11:01:33,0,Love this place!,tip
LqBvPYcInBvYtuYCeckXVQ,ijnCPsMfWWcxGlzwOzUxIg,2013-11-09 22:41:45,0,Good vibe. Like my good choices for lactose intolerant,tip
EMMKdK1cGrLSo08wgSYHJQ,DT_ZjeS2ZvBuzZvt9h48fg,2013-03-19 17:04:28,0,First time eating dim sum here in st Louis. Well see how it goes,tip
odLyPSBR59v-j96Whcxs6w,wQUBiBqlzC6cbdkX-GaBqQ,2017-07-09 16:14:16,0,"Amazing flavors, prompt staff, our favorite Thai in Reno.",tip
