review_id,business_id,user_id,stars,date,text,kind
jUVbOI1iusxriwN4KWPL2g,59S8c6Ea6TD4S0KH0ZyCSw,Zq8B_7Q9slqoJclFlFAtRA,5.0,2021-03-31 23:51:55,"I was referred to this place by a friend.  My previous dentist's office was ok, but inconsistent and seemed to be trying to sell me treatments for issues I wasn't convinced that I had.  Going to this office and seeing Dr. Amaral confirmed my suspicion.  Very thorough exam and explanation and the hygienist, Cindy, is a riot!  I would recommend this place for anyone looking for a 2nd opinion or anyone who experiences dental anxiety.  The receptionists and dental assistant, Yun (sp?) were so friendly and sincere.  I will not be nervous at all when it's time to see them all again.",review
aSwbSAMNRcPdu259MRAOGQ,gLaxSkjWzt25hybkaKwQcA,iZpzJ9k4dDgBjuC27MbjvQ,4.0,2013-11-26 16:50:52,"Slim Goodies is one of my favorite breakfast spots in NOLA. I love sitting at the counter on a weekday, drinking my coffee, reading a paper, and watching the cook do his thing on the flattop griddle. I have never eaten breakfast here with my dad, but it always reminds me of him. Our favorite breakfast when I was growing up was eggs and pancakes. This combination is harder to find in restaurants than one would think. Fortunately, Slim's has the Doc Horn; pancakes, eggs, bacon, and coffee. This is exactly what I want on a slow morning or when I'm missing the family a little. Slim's gets crowded on the weekends around the normal breakfast hours, so plan accordingly. I personally like my breakfast in a slow paced, easy going environment so I stick to the weekdays. They have other good options here including lunch and great milkshakes. It's a cool diner on Magazine to have a decent meal. But I thank them for the Doc Horn most of all.",review
Pjv2ZtFIDlpvkPyMZuSDfQ,-DHwIpXvOsJFqYuo585eOg,p4meV3sBPx8nPeEEaU5Ohw,1.0,2021-02-20 17:27:08,Arrived at 11:10 AM. One of the two individuals at the front door advised that there would be a twenty minute wait due to only having one waiter working.  Seems like it would make more sense to have one hostess and two waiters working.,review
pz_jWndwb0-hZjCc2DHkog,gvhP5mZf03NgPZ2znpHmpw,MZlA5KVBnWyup40wjTDIGg,5.0,2018-07-07 01:45:12,On time comfortable and wonderful driver. Used to use Pacifico but this was so easy and quick!!,review
5fVfJ8CkUqvTRzowTBf84w,s2QNCS8eIOS5DWKw7C-7qw,GvMRGz5tV0USZ5i6MKWJyg,5.0,2018-06-27 12:06:53,I can't tell if each chicken joint has its own version of Nashville hot chicken flavor but I like theirs best. The chicken doesn't feel as greasy. I usually get the third hottest. That one has a nice slow burn with hidden flavors. The service is a little slow but I am okay with it because they cook fresh on order. Everyone is friendly in the restaurant. I found it by chance but I visit whenever I am on that side of the town.,review
iEwefbA06Ow3S5h3BBE3YA,EKlZ-i4UvJ32jVFYCGUDsw,1AtGUpMkTeTpzMGjR09UXg,5.0,2014-05-05 21:03:57,"I see Katie at Salon Nouveau.  I've lived in big cities...and I truly believe she's the best hairstylist I've ever had!  She's fantastic at color (my hair has red in it so it's very easy to either make it brassy orange or bleach it to platinum which always makes me anxious about trying out new stylists), giving cuts that are stylish plus grow out beautifully.

Personally, she's also the friendliest and sweetest person, but HONEST which means she won't steer you into something that wouldn't be flattering on you.",review
JQg8gcpr4IjZOdjqOu44qg,_czpsFP7aO6bTe4vSF3mpA,FBoF-OBEGE36cYhesypWew,1.0,2019-06-29 19:17:55,Absolutely horrible! Do NOT go here. Needed an emergency crown cap and charged me 75$ for an exam and refused to give me a temporary crown cap- the literal reason why I came. Asked for a refund because they charged me for services I did not need and didn't even do what I came for. Refused a refund and walked out. Do not go here. Dental hygienist had no idea what he was doing and had to do everything multiple times to finally get it correct. Go anywhere except here.,review
zs1Kzo7TmqC_JuSdLYxURA,ujKGQk1Y3MAX9W9TWvzavQ,jQgKilEwkXTNIfK1qpGKAQ,5.0,2008-08-26 13:00:14,"Before my flight back to Chicago my friend and I were debating on what to eat as my final send off meal before returning home to the windy lovely. At first I had my doubts about trying a BBQ in Philly (more noteable in Manayunk), but man was I happy to explore the BBQ genius of Tommy Gunn's.

I've had some quality top notch BBQ in my day and I gotta hand it to Tommy Gunn's, when they do BBQ they do it right. We ended up ordering about 50 dollars worth of food between the two of us and I gotta say for two young men with fairly healthy appetites we polished everything off.

Baby-back-ribs. Nicely smoked with a nice rub with a little kick to it.
BBQ Chicken Wings. OMG. This was my favorite dish out of the meal. So tender yet not overly smokey in flavor, just the perfect combination of sweet, tasty, grilled delicious chicken.
Fried Mac-n-Cheese. Deliciousness in a clever corn muffin like package.
Fries. Eh. Not the best seasoned fries but consumed none the less.
Cole Slaw. Slaw as it is, nothing out of the ordinary but sweet and creamy enough to balance the palette in between bites of bbquey goodness.
Lemon Garlic Potato Salad-acidic vinegar dressing but counter balanced all the sweet, meaty, salty goodness.

Yeah, so the next time I'm in town forget Pat's, forget Rita's water ice, I'm heading straight for Tommy Gunn's to get my Philly BBQ fix.",review
86gaFwMvM0-y7yHznblhdg,bbEXAEFr4RYHLlZ-HFssTA,a_iFcnIHwsb9ww81kRYirA,4.0,2020-11-30 03:17:29,"The only problem before was that it was so hard to get through to them on the phone to place an order to-go. Service is always good besides for that...now they finally have online ordering! 

Sbhabit.com",review
pNwj9Zc6SLVxWEcpCMSLMQ,UnpI0GPdaHPeUlb9x9BaEA,Rr9sOeN9foFONNaarXTAgQ,5.0,2017-04-22 02:02:26,"What a pleasant surprise! Everything we ordered was delicious.  Restaurant offers sushi, Vietnamese, Thai and American food.  A great option for when the family can't decide where to eat.  Everyone there is very friendly.I wish the family business much success.",review
2k_s4p-sTfFpg5MH8DUTVw,KVT4RFTRVjSS3zuZ1bmiAA,b1k-zPW3BrUiF9xgB4Ymww,5.0,2016-06-06 06:49:21,"This is probably one of my favorite restaurants in Tucson. My boyfriend and I come here all the time and always have a pleasant experience. I wish they would branch out to more areas. Most of the time Snow Peas is empty, but I think it is because a lot of people in the area have never been to try the delicious food here. 
My favorite is the Lo Mein with tofu and my boyfriend always gets the Pad Thai. Sometimes they have special deals- such as buy one get one free, (only on certain dishes, so bring a friend) they have military discount, and if you check in on Facebook, they give you a discount. 
I am craving Snow Peas right now!",review
sD_RMnAVnJj3a17LJ14lQQ,1CXFe8gwN5FeAaLEh--xGg,afflNVyzxf3ii4NziGritw,1.0,2021-02-09 23:48:28,"Not sure why I continue giving this location a chance!  Such a joke!  I know Taco Bell is inexpensive but when they cut back how much food you get it is no longer inexpensive.  Employees here are rude and managers lie to you when you finally speak to one.  This crew gives the company a horrible name.  $15.00 an hour?  Please, you should put most of this staff out on the street! I would say unemployment but they would like that.  Upper management, if you read this...you have a huge problem here!!!",review
TFflaxCAGLhYyjdUB1KTnQ,kpl3H_sgfTm-tH3Aa-ML7g,N87niUpAiDF_N66S5fI0gQ,4.0,2008-08-31 05:23:38,"Great food, good coffe, and a beautiful location just across from the Anheuser Busch brewery. I stopped in for breakfast, and my Benton Park Slinger (biscuits, bacon, gravy and eggs) definitely hit the spot and miraculously cured my hangover. However, I was burdened with a belly full of food... Tasty, glorious food.

That was served with loaded hash browns, which were just hash browns, sour cream, chives and a bit of cheese. That was kind of lackluster, but it's hard to meet perfection.

My service was decent. I simply ordered at the counter, so I really didn't get the full experience. I saw people on the patio enjoying a Saturday morning with waiter service, so I think it might be standard.

Parking is a bit of an issue. I hate walking more than a block to get breakfast, but I think Benton Park Coffee is worth it.",review
dZd7V8R11tc2mFYLPzsMfw,8laR55LPDDGnxQoiyvt5yg,EDAg3FUbil6oIIY0HJctBA,4.0,2017-11-20 16:13:23,"On a rainy Saturday after some hardworking craft fair walking, we passed Prezel Boy's.  I'm like hey sister I have that bookmarked on yelp to try.  My sister from another mister does a quick u-turn cause she's a sucker for anything bread.  We walk in and see lots of to go orders coming and going.  Plus their racks were full with prepared pickups for later in the day.  I'm thinking ok so the pretzels must stay relatively soft? I ordered a bag of nuggets and a pup (aka hot dog in a pretzel) based on the cashiers preference over the brats.  We added both cheddar and white/jalapeno cheese for dipping.  Got our order and were instant fans of everything but the jalepeno cheese.  Just skip it no flavor.  However, if you're not a fan of cheese they have plenty of free honey mustard (absolutely delish) and a variety of spicey, horseradish, yellow mustards etc to choose from and with to go cups.  That's what I'm talking about!  We ate a couple of bags sitting there with our nephew who scarfed them down.  The turnout is quick, the crew was friendly, but they could wipe down the tables a lil more often.  Next time I need to ask for no salt.  Hope that's an option. Prices are great in my opinion.  Will make great convenient cheap party snacks IMO.",review
5tVB-YGNGD6kIcSUuy1reg,J1kxYFy1t-VUYmxSQEKe3Q,CeleWyFK3tDODv70oYWl6Q,1.0,2017-03-23 12:44:40,"Horrible office.  10 days to receive a TRIAL pair of contacts. I had to call them to see if they were in.... I can order contacts on the internet and have them in 2 days.... then I called to obtain a copy of the prescription, the staff told me that they couldn't find my chart and that the file room was a mess..... I called 4 different times.  When they finally found my file, they informed me that they would fax me a copy of my prescription.  Guess what? I AM STILL WAITING!!!!!!!!  I will NEVER go back to this office. VERY UNPROFESSIONAL.",review
RTEyYrsFyADJSisp1snc6Q,9Qe5ib0bCgRITjYn-iA-Bg,fGRrXAMr3djOLXhjjnDjTA,5.0,2017-11-04 21:44:21,"One of the best airport restaurants i have ever experienced! Food was excellent and service was amazing! I had some dietary restrictions which they handled beautifully! My server, Lauren, was really great and took wonderful care of me. Definitely try this place if you are in the Philadelphia Airport.",review
3fbkOh2MGPGTTUV0gEe-NA,w9PEEovGNZSDbMYkM-_boQ,gEE6zSLCe6CmMwMMLI88XA,4.0,2018-03-08 22:48:52,I finally tried this place. It's very clean and quiet. Mostly elderly customers when i went. I recommend the crispy chicken sandwich. Service was good.,review
5fxl1Dw4Bh2dl2Xjp7ok8Q,lmXhXyGh_bLzY2eqgmCrJA,DTnJak1IlFKZtYHh8dZFIQ,4.0,2016-07-31 01:45:56,"In for the first time for dinner. 
Indoor or deck seating is nice. And a musician/singer was a nice touch on the deck. 

App: Poutine - fries in a mushroom sauce with goat cheese and parsley were great!!!! Maybe a little less pepper and I could have eaten much more. 

Meals: Scallops - good flavor, a little small. Pilaf was also taste. Yum!!!
Knife and fork - shaved steak burger with caramelized onions and havarti and aioli was scrumptious. But couldn't finish it. No problem. Will take a doggy bag. 
Brisket - beef brisket with smokey sweet bbq sauce on Texas toast was very taste but a little overpowering flavor in the sauce. 
Salads were very fresh and delicious. Very refreshing on a hot day. 

10-01 Mule was tasty, but the ginger in the ginger beer was a little stronger than my liking. 

Service: Were very patient, tolerant and offering to help in any way they could for my young child who was screaming at times due to teething (sorry other patrons!) Service was pretty good. Just a little slow when we were finished and waiting for the boxes and Bill. (But anywhere may seem slow at this point when you have a fussy child. Again, sorry.)

Nice and clean. 
Great place. I'm sure we will be back. 
:)",review
-Vy8GsIc-WG16cyJWcpNbw,KL90USR8vV_fEe__Bhy6Kw,o1BYu4Ldmhh1T7UZOK_kRQ,5.0,2014-11-08 14:36:48,"Billy's is just a class act all the way around!!  It's just a cool, easy going place for a guy to get a nice cut.  I like that you do not need an appointment and they get you right in!!",review
dHuzNEgcB8rj-t55urj9Xg,4uZUHjSonatwt-02yqJp6w,uNELB5dBLQOqsUn8o_BLFw,5.0,2014-10-13 19:08:07,"Just had lunch there and the BBQ chicken salad is DELISH!  Perfect size, with crunchy tortilla chips and a perfect BBQ sauce with a little kick to make this salad go beyond just ordinary.  Then, we split the apple pie pops dipped in white chocolate and served with carmel sauce: DECADENT!  The menu is inventive - can't wait to go back for breakfast and a bloody mary!",review
vtwpS450_zP-aM3u07f4tg,364nhy8VvBXXEXKXREESyg,im8ZZSw9XsGFLXDrvLlu9A,3.0,2018-08-26 23:53:45,"The first time I went here, I would give it 5 stars. Both my mom and mother in law are from Vietnam, so i know my viet food! The pho was great the first time, full of flavor, well balanced. The shaking beef was really well flavored, with watercress and all! The second time I went, the pho was a watered down bit of disappointment. The place was kinda dirty too, with food on my napkin from some previous meal, and dirty silverware. I was really hopeful that this place would be my go to place out in the suburbs, but alas, I'm afraid it won't be.",review
AVoH-UrqH8-Ue2hLaQ-9rg,8xcWmiwVCLKT5opCuQV2Qg,DN2mykFYFCb63VTdEU_Sjw,1.0,2015-06-18 13:24:58,"My husband and I both got horribly, horribly sick after eating here. Never, ever again. It wasn't even good, either. And heads up, the guacamole is the fake kind.",review
RlPs-RwKJWglhiXRgkVRiA,Nm8N8GU7pYg2rnV_GlwrzQ,6i5YpJX0VyzcO95jkUjtyw,3.0,2017-10-28 22:26:38,"This was My first try at Juans Flying Burrito. I had nothing but positive reviews before entering. I got a couple of Pabst Blue Ribbons (PBR) for a buck each and a Veggie Punk Burrito for $6.50. The burrito was bland at first bite because the top end only had rice and red beans. I soon got to the jalapeños and other spices in the middle and the seasoning and flavors began to muster and enlighten my taste buds. My food-mates got  Tecate beer in a can  for $2.00 and a $6.00 double pour margarita and Juan's Flying Burrito with shrimp,  chicken and steak. Alcohol prices were happy hour pricing. I will go back and try another burrito or taco for sure",review
wJqumiZQrNxM40zAD66N2A,4GLVugWlBV3BRiPGUw5ZTg,sI_9bkSNif8sJlBxdDiSww,5.0,2014-03-19 06:01:51,Kara is the best at what she does and couldn't care more about her clients.  I've never met anyone who cares more about client satisfaction and making sure everyone leaves happy!  Will be back again and again!#manzillian,review
te5mtjFHiUvUFNtbNgoH3w,Q82yOM1sBQzBlslDfr28Dw,9dmciilTcfHnyZWSIBCUEw,1.0,2015-04-10 00:39:23,"Thought I'd give Italian Pie on Bullard a second chance at a Spinach Pizza. Never ordering a spinach,feta and artichoke pizza again from them. Theres barley any spinach and they also used a marinara sauce. Like Really?? 

Who puts marinara sauce on a spinach and feta pizza? There use to be an Italian Pie on Read before Katrina, really wish they'd come back to the east or the one on Filmore.",review
LT3DsXL3fZt6Umz_20i2gw,ZhExDd48ZtOj2DFjXPgfpw,BVvWkghXzLYHWX-clzopdQ,4.0,2016-07-24 01:01:13,"Delicious burgers! Amazing charity.

When I used to work around this area, we often came here for lunch. It's a small little restaurant on 12th which is often ignored by many. But if you are looking for simple menu with great food, this is the place for you.

Food: I really like their burger. Their burger is so good! It's always cooked perfectly the way I always ask for. I also enjoy their chicken wraps and it comes with three different sauces! It's a little overwhelming at first because there are so many choices but just ask your waitress which 3 goes best with it. I always enjoy the peanut sauce!

The revenue that they get from this place goes to a charity which serves Nashville's homeless people. So you are not only buying food to satisfy your hunger, but also feeding those who can't afford their daily meals.",review
YRP9Tz1Z8j4mW-r9nCjNeA,7n0qmplNMqPLkcRfI2_ieA,sxVizI2iQmV80-VEA7E1tQ,3.0,2008-09-14 00:34:52,"While the food was alright (I was expecting a little more punch from the Narvatan Curry), the ambiance of the restaurant was confusing. There were slick, mahogany tables with flowers on them. Everything looked fresh and new. However we ate on paper plates and used plastic utensils. It was just an odd experience. I couldn't figure out if Minar was a restaurant or a fast food place.",review
rdCiHtlRWFdIZpt9oR8Apw,b3tI8ODMieXSflFHLFA92A,1HQ3yuhqVJPqjCz1P6fDeA,4.0,2017-03-19 03:14:14,"Enjoyed my first visit tonight with a large group around 5pm on a Saturday night. The venue is not very large and our group took up a good portion of the restaurant. However, we were welcomed and accommodated without feeling like a burden! There is individual table seating as well as barstools at the bar where you can eat too. The interior is extremely loud and I think it's because of the high ceilings and material used in construction. If you don't mind this, you're good to go, but if you want an intimate dinner to talk with others, this might not be your jam. Outside seems much quieter as an option. I have been to the Ciccio location in South Tampa and have ordered take out from this location before. Previously, the takeout order that I had was enormous!! So much food. Today I ordered the same dish (Napa Blue with Spaghetti Squash) and it was not as large. Mostly meat, which I can't complain about! But not the same as the take out order I previously raved about. The food here is very unique which is what keeps me wanting to return and try out other dishes. Pizzas are large, bowls have great combinations, happy hour specials are great. What's not to love!? Our waitress today was Danielle and she deserves a big kudos!! She took care of our large party with ease. Delivering everything promptly and accurately with a smile. Not one item inaccurate and very friendly. My Napa Blue Spaghetti Squash Bowl was really tasty and I will definitely be back again! Happy hour is every day beginning at 3pm with $3 mimosas and other drink specials. Stop by, you'll find something you like!",review
ekpcQMBBCuRCOi8Hvrkg0w,or4yTLBsR0iXUUrDIl6oEg,5MSHKAzf5zL39mj4Bdwl2Q,3.0,2017-11-09 17:37:03,"I really wanted to like this place because I love both Korean and Jamaican food but unfortunately it's one of those places that I wouldn't really go to again. The workers are nice and the atmosphere is chill but the food just did not do it for me. I expected a fusion with two cultures that's known to have flavor that my food would be bursting with flavors but unfortunately it was just alright. I got the jerk chicken bimbap. First off, the jerk chicken is not jerk chicken lol idk what it was maybe baked with some black pepper but definitely not jerked. The rice and peas was good though thankfully but we had to ask for more rice because the initial amount they gave was just...no. The sauce that they gave for the bibimbap was definitely not gochugang I think that's what threw the taste off mostly. My boyfriend had the burger he said it was good but you can't really mess up a burger now can you. Originally I was gonna give 4 stars but I had to take off an extra star because there were flies in there and one landed in my plate and I had to stop eating. Overall, I think it's a good concept but they need to work on the flavoring.",review
cUFEQhzv5YwdtiPvGphE-Q,3MaX8OXw3J7IuH69LIphIw,iNCiDhzosJRFQcEY50Zn9Q,5.0,2020-11-11 18:24:59,"This place has the best food, it's fresh, organic, and so good! The restaurant it's self if so clean and they have so many plants . They have a pick up order drive through if you order ahead of time which is genius! Everyone is so friendly and attentive. This is the second day in a row that I've been in, safe to say I'll be back again and again!",review
Gl7omibFwrkYcrq_7NvWtg,Ve0_9qksgWjqwMEHyXQvWw,lPQdubGPjBOyuCNzLMA-kA,4.0,2013-10-21 18:44:40,"So far so good... for a BBQ place, they have a nice selection of lunch items (sandwiches, etc) so you don't need to drop $15+ to get your bbq fix at lunch.  Food seems to be good from what I've tried.  Pork belly sandwich with cajun maple syrup?  C'mon now.  Mac and cheese did leave a little to be desired however.  Solid place to check out.",review
sA6qzFIH0W4PvW3lpdP0YA,mbLGSd7RYD2CDmBgpbHfTQ,CCVZmgt88ma5zsiHNWlMEQ,4.0,2013-06-24 18:11:49,"MMMmmmm.  Really really good.  I came right at 12 on a Thursday, about 2 minutes before the crowd got in.  IM glad because even though I researched ahead of time on how to order, it was still a little bit overwhelming when seeing all the bits in person. I would of held up the line with my indecision.

All in all it was good, a little pricey but the ingredients look to be top shelf. I avoided the guac cause I seen the guy in front of me get a scoop and it was tiny. I'll bring my own ;-)  

Even with the lunch crowd in full swing when I left, there was plenty of seating available.  The staff was friendly and not pushy at all.  

Ill be back for sure. 4 stars cause im a cheap bastid and I was tapped out for money after this lunch. I didn't have enough for my afternoon Monster drink :-)",review
qISeFH5dmT0bHGQEq7fBoA,AFeVNAyxenAr5x-56ulL6A,e_qnJqm6m4BKlNDp6-iO4Q,5.0,2020-09-21 15:03:27,"A couple of Kirin beers, bowl of shishito peppers, plate of lettuce wraps and a spicy california roll.  Brunch at the bar along with the Rams game on a Sunday.  Definitely the thing to do.  Now these are folks who know how to do Happy Hour - 7 days a week.",review
13gojet5XzFKXvDgkVcgqg,shc1UzNA1jo2BOjdstsqpg,64VfC4J3mGodzG6HZwuYbw,3.0,2019-07-12 14:40:04,"The store owner is super sweet and helpful, but the selection of plants is just not there. The store is super small--probably 15'X15'--and most of the shop is cacti and succulents. Their plants are also somewhat overpriced for what they actually are (common plants you can find at other greenhouses). I love their other items (pots, shirts, macrame), but they are so expensive! I understand that the owner is trying to make a profit to run her business, but as a consumer it's hard to spend that much when I know I can find the same items elsewhere for cheaper",review
QiwwWNJnwPPDmSneAnnW7w,0BoRHt9GuiXzmvNmrBVMOw,9EAVqhTCw5_L7I6xwj5VbA,5.0,2019-02-16 18:27:02,"I definitely suggest going for the salads. The pizza is also delicious but a lot less filling. 
It's also a cute restaurant that's great go hang out in. 
Their nutritional information is pretty easy to access  which is great if you're health conscious. 
Overall I've only had positive experiences with good food and service.",review
FMN7vuSoXXYrrz3RM3PHZw,rINpXiuagN1EV6QjDMQPVQ,1U-zwrQTI2PjDkzVOHgtXA,1.0,2020-09-15 23:54:21,Awful they let 16 people in the pool with a 10 person limit w we even told them 3 kids are unsupervised of the 16 no one came they dont care maintenance doesn't fix anything this place is awful i can't wait to move out,review
nX5fAZZrP4ZHzunualg7hA,ndVzILWR-DJXpfOlHm556A,ixD5cW7N0AERQIZGbGWcrw,2.0,2014-12-22 23:38:28,"Native Philadelphian who is well versed in steak sandwiches. I recently moved down to New Orleans, so once in awhile (every day) I feel the calling of a cheese steak.

I judge my steak sandwiches on 3 criteria; the bread, the meat quality, and the cheese. All three here are just eh. Yes, I understand that the bread quality will be hard to duplicate when its not coming straight from the Italian market in South Philly fresh each morning. The meat and cheese quality are just about average for any place outside of Philly. It tastes like they put a bit too much seasoning on the meat that kind of ruins the taste of the meat for me.

All in all, this place satisfies my cravings, but really makes me appreciate whats back home. If you're ever in Philly here are my top 3 Cheesesteaks.

1) Steve's Prince of Steaks
2) Jim's  Steaks
3) Tony Luke's

Best sandwich you can get though is the Roast Pork at Dinics, better than a cheessteak. Go for it if you're in town!",review
_34FVoWGtnziER2Hg9T03w,xlzYL_Dwm7RdQzhC0FQgkw,UnLqT6umrbzKW46ZplyIfQ,5.0,2018-06-07 22:55:09,My wife and I come here at least once a week. Love all of it. Great atmosphere even when nothing is going on. Margot is one of the best people you can interact with. You'd be lucky to have her as your server. All of the workers are great. Foods good too.,review
29Y8Gfh8mhS6ZCZGcg5Mbg,iWE3yZIfQunl1nXevPZrhA,cbY0f25GE3WLB5YUNQUgtw,4.0,2013-10-29 19:45:43,I always try new places and since El Camino is close I thought I would check it out. Very friendly service and I like the set up. If its busy I imagine the table by the front door would not be a great place to sit but maybe they will change it to a lounge. Other than that it is a good place to go. Margaritas and food where good. It is like Taco Mamacita so if you like that place then El Camino's is a nice change of pace. Its definitely a place I will come back to.,review
HFSDGspVa-T2Xqj3U1oaAg,rx4fcNjuqoaEugMPq5PBfw,1EhegkBtfnuKp4KZzYadvQ,5.0,2013-03-17 04:47:41,"Holy cow that's a good burger.  I've devoured eight Haps burgers (patty, cheese, bbq sauce, fried egg, bacon) in the past two weeks.  I'm addicted.  The line is long, but moves briskly.  The cashier can be a bit short at times, but if you crack a joke, she'll roll right along with you.  The line is very efficient and they plow through tickets without sacrificing quality.  I do a half and half on the fries.  They don't try and make them crispy, but they are fries, so it's more firm potato sticks.  Not overly greasy, and I think they put sugar on the sweet potato fries.  Lots of condiments available including spicy ketchup and wasabi mayonnaise.  The fruit tea is simple and delicious.  Parking gets a little tight, but I've parked along the building next most times and haven't been towed yet.  The guy who owns it is super nice and really making an incredible and tasty effort to make his dream come true.",review
DU-6On5_XjTXtBg5Dno-GA,V2uSS4OumRDvuVM_2ZSc1Q,tDhKSLPUH6UxCrtzM1uEWQ,2.0,2016-05-30 10:26:53,"We went here because of the excellent Yelp reviews. It must be self-reviewed or they were having a very off day. Taco Bell would have been more satisfying. We ordered pretty much everything off of the menu (7 people) and a pitcher of margaritas. The margs were too sweet and the food was mediocre. Do not believe Yelp, do no go here.
Also, they don't have their times listed on their website or on Yelp (should have been a tip off to their lack of attention to detail) - they close at 10pm.",review
_lPaXCTQFRDtk0WwNt2e8A,C2nJjRwdcC8pNrLUsLfCNg,MNk-bnHSkcovxkiIFuE6wQ,1.0,2017-03-15 23:58:58,Animal lovers do not use this business! They keep dogs outside in blizzard freezing conditions.  Absolutely disgusting !,review
vhXS1AUtCPKQeoKYrhSkSw,FaY_9x8ZtsuHe5wS2iJM1Q,KeuhteHe76DxDlXnkWoDwA,5.0,2018-07-02 03:59:49,"Verti Marte, you were down the street from our bnb and you were so good to us. Gallons of water, so many other beverage options (like yoohoo and energy drinks and iced coffees and tasty orange juice), delightful dude behind the deli counter who made silly conversation and a point to get our names/orders straight... We roamed the tiny shop as our eight orders were prepared. We took turns using the ATM in the cramped front corner. We stood around--retelling the last night's adventures, picking up oddities, cradling bottles of salvation in our arms--while waiting for for our unassuming feast. Oddly, you can't pay until you get your food, so there's a funny inefficient shift of customers ordering, to standing in the little spaces, to paying at the register, to spilling out of the shop to find those ahead of you in the process have half-devoured their food sitting right there on the sidewalk. Verti Marte, we loved you. Apparently, so did everyone else, because on Easter Sunday there was a line out the door for your delicious deli offerings.",review
wiD0nDJXc_j84zANrKdPIw,cHts_R1qf8KJiVm9gb-pJg,cFaRK2aAPu5-Doh_z7OWlQ,2.0,2020-03-25 14:19:10,"I usually order stir fry but yesterday I decided to go with ordering a Cobb Salad because with the gyms closed I wanted to eat on the lighter side. So as I'm slowly digging into my salad, my awareness kicked in and my eyes zoomed in only to find a dead gnat smh. I'm just kinda disappointed I wasted $16 on a salad with a dead fly inside not the kind of surprise I was looking forward to. Be careful what you eat I guess",review
Epcg2gVML_3TvUkM_gY9kQ,FaY_9x8ZtsuHe5wS2iJM1Q,IEXeiTiq-Db58z5V7A-Xqg,4.0,2015-12-22 19:28:55,"Three words...ALL THAT JAZZ

It is probably heaven if you are drunk. They open 24hrs and delivers within the French quarter!",review
Cgdkeg6U_S9qi2TQ9pXajQ,REiAM73RkOxFqCVlEFiRWA,9-DHS9YmfEDRqszj_e68GA,4.0,2017-08-29 21:09:30,"I've been putting off writing a review for Tattooed Mom's because I want to be able to give an accurate description while also conveying my love for it. So now I will try:

Atmosphere: Tattoed Mom's is a niche bar with generally very specific clientele. With a tasteful painting of a woman exposing her breasts above the mirror in the bar, paintings of demons, goblins and ghouls thrown on the walls, lolipops and toy plastic rings and spinners on the bar, and old victorian furniture and race cars as seating (yes, decommissioned race cars), this place is what I would imagine it's like to be on LSD...but in the best way! Every time you come there will be a new piece of art to explore and little details you missed the for 10 times you came here, and this makes it feel novel yet familiar at the same time. I love this place for many reasons and the atmosphere is absolutely one of them. It's warm and inviting in that scary dark part of your brain type of way. Like you're afraid but with familiar fear that hides in your nightmares. 

The Clientele: This is not the type of place one would normally venture into after work- if that person happens to work in an office. That's not to say you can't, because lord knows I have, but expect the weird looks. If the above description didn't give way to the types of folks that frequent this place then I don't know what to say. They are quirky, they are odd, they are you high school best friends, they are those kids who hung out under the bleachers and smoked and listed to Pink Floyd while squares like me studied. Now, that isn't to say you HAVE to be that type to eat there. I was a square who studied, was a very good student, and wears suits to work and I love this place. It's more of an ""FYI"" than anything. I love the people that go there and am secretly one of them, I just also happen to be a bit too lame to commit to the whole lifestyle. 

The drinks: Beer and liquor. I don't know about wine (it's really not the type of place you order wine). I usually just stick with beer

The events: So I am told that they have arts and craft days on Sunday where you and your friends and kids (yes, this place IS kid-friendly esp. during the day). They also have a monthly comedy show called ""Tattoed Momedy"" that I'd like to see one day. I think it's on a Tuesday. Other events throughout the week/month as well.

and finally....the food: This place is an absolute dream for me because, while I'm not a vegan, I love vegan foods. They have vegan pierogies with vegan sour cream (!!!), a blackened chick'n veggie burger with vegan cheese (!!!) and so many more options. I mean it's like vegan late night drunk bar food! Who could ask for anything better? I've also had their wings which were phenomenal (very spicy in my opinion). I am so excited to try all of the things on their menu. Be forewarned that their food is served on paper plates with plastic forks and knives, so if you're looking for fancier then this is not the place for you. 

Overall, it's one of my favorite places in the city because it's solid, reliable, convenient, and I feel right at home. There is no pressure to order food, nobody bothers you if you're sitting alone at the bar (as I have been known to do), and the staff are the perfect mix of attentive and non-attentive in that they will generally only acknowledge you if you do so first. Check it out!",review
9clgC4SFlten9aWyqKhXeg,Trbe4JX-oLHrrVVPcv0wog,E88YMZVYyzLPfW6Sz9ZUJw,2.0,2017-04-04 02:49:57,"Granted, food was incredible. But the service was really poor. The server let me waiting for a very long time before taking my order, and had to wait a good 20 minutes after asking for a drink refill. I felt the manager, who was going table after table in the room, just avoided talking to me.",review
6He66ukxOqDlS_iIuSZo8g,Z47HyCOQC6D3kWYZGqe6RQ,nqY807Rb60KvZi5kQZEiNQ,1.0,2019-12-06 16:54:47,Ordered 2 bagels and one breakfast sandwich and all of the bagels were completely burnt. This isn't the first time either.,review
